date,school,community,inschool
2021-11-26,"TRINITY ST EL",0,0
2021-11-26,"TULSA ST EL",0,0
2021-11-26,"TWEEDY EL",0,0
2021-11-26,"UNION AVE EL",0,0
2021-11-26,"UNIVERSITY HS CHARTER",3,0
2021-11-26,"UTAH ST EL",0,0
2021-11-26,"Unassigned",12,0
2021-11-26,"VALERIO ST EL",2,0
2021-11-26,"VALLEY ACAD ARTS/SCI",1,0
2021-11-26,"VALLEY VIEW EL",0,0
2021-11-26,"VAN DEENE AVE EL",3,0
2021-11-26,"VAN GOGH CHTR",1,0
2021-11-26,"VAN NESS AVE EL",0,0
2021-11-26,"VAN NUYS EL",0,0
2021-11-26,"VAN NUYS MS",0,0
2021-11-26,"VAN NUYS SH",1,0
2021-11-26,"VANALDEN AVE EEC",0,0
2021-11-26,"VANALDEN AVE EL",0,0
2021-11-26,"VAUGHN EEC",0,0
2021-11-26,"VENA AVE EL",0,0
2021-11-26,"VENICE SH",1,0
2021-11-26,"VENICE SKILLS CENTER",0,0
2021-11-26,"VERDGO HLS SH",0,0
2021-11-26,"VERMONT AVE EL",0,0
2021-11-26,"VERNON CITY EL",0,0
2021-11-26,"VICTORIA AVE EL",0,0
2021-11-26,"VICTORY BLVD EL",0,0
2021-11-26,"VIEW PARK CONTN HS",0,0
2021-11-26,"VINE ST EEC",0,0
2021-11-26,"VINE ST EL",0,0
2021-11-26,"VINEDALE COLLEGE PRP",0,0
2021-11-26,"VINTAGE EL M/S/T MAG",4,0
2021-11-26,"VIRGIL MS",0,0
2021-11-26,"VIRGINIA RD EL",0,0
2021-11-26,"VISTA DEL VALLE ACAD",0,0
2021-11-26,"VISTA MS",0,0
2021-11-26,"VLADOVIC HARBOR TPA",0,0
2021-11-26,"VOCES MAG",0,0
2021-11-26,"WADSWORTH AVE EEC",0,0
2021-11-26,"WADSWORTH AVE EL",0,0
2021-11-26,"WALGROVE AVE EL",0,0
2021-11-26,"WALNUT PARK EL",7,0
2021-11-26,"WALNUT PARK MS SJ/SL",1,0
2021-11-26,"WALNUT PARK MS STEM",0,0
2021-11-26,"WARNER AVE EL",5,0
2021-11-26,"WASHINGTON PC",0,0
2021-11-26,"WASHINGTON PREP SH",1,0
2021-11-26,"WATERS EMP PREP CTR",0,0
2021-11-26,"WEBSTER MS",1,0
2021-11-26,"WEEMES EL",0,0
2021-11-26,"WEIGAND AVE EL",3,0
2021-11-26,"WELBY WAY CEL",1,0
2021-11-26,"WESM HLTH/SPORTS MED",1,0
2021-11-26,"WEST ADAMS PREP SH",0,0
2021-11-26,"WEST ATHENS EL",1,0
2021-11-26,"WEST HOLLYWOOD EL",0,0
2021-11-26,"WEST VALLEY OCC CTR",0,0
2021-11-26,"WEST VERNON AVE EL",5,0
2021-11-26,"WESTERN AV TECH MAG",0,0
2021-11-26,"WESTMINSTER AVE EEC",0,0
2021-11-26,"WESTMINSTER MTES MAG",2,0
2021-11-26,"WESTPORT HTS EL",0,0
2021-11-26,"WESTSIDE GLBL AWR MAG",0,0
2021-11-26,"WESTWOOD CEL",0,0
2021-11-26,"WHITE EL",0,0
2021-11-26,"WHITE MS",0,0
2021-11-26,"WHITE POINT EL",0,0
2021-11-26,"WHITMAN HS",0,0
2021-11-26,"WIDNEY CPTC",0,0
2021-11-26,"WILBUR CEA",0,0
2021-11-26,"WILLENBERG SP ED CTR",1,0
2021-11-26,"WILLOW EL",0,0
2021-11-26,"WILMINGTON EEC",0,0
2021-11-26,"WILMINGTON PARK EL",0,0
2021-11-26,"WILMINGTON STEAM MAG",0,0
2021-11-26,"WILSHIRE CREST EL",0,0
2021-11-26,"WILSHIRE PARK EL",0,0
2021-11-26,"WILSON SH",2,0
2021-11-26,"WILSON-LINCOLN CAS",0,0
2021-11-26,"WILTON PL EEC",0,0
2021-11-26,"WILTON PL EL",0,0
2021-11-26,"WINDSOR HILLS EL MAG",0,0
2021-11-26,"WINNETKA AVE EL",0,0
2021-11-26,"WISDOM EL",6,0
2021-11-26,"WONDERLAND AVE EL",0,0
2021-11-26,"WOODCREST EL",0,0
2021-11-26,"WOODEN HS",0,0
2021-11-26,"WOODLAKE ECC",2,0
2021-11-26,"WOODLAND HILLS ACAD",0,0
2021-11-26,"WOODLAND HILLS CES",2,0
2021-11-26,"WOODLAWN AVE EL",3,0
2021-11-26,"WRIGHT ENG DES MAG",0,0
2021-11-26,"YES ACADEMY",1,0
2021-11-26,"YORKDALE EL",0,0
2021-11-26,"YOUNG HS",0,0
2021-11-26,"YTH OPP UNLTD ALT HS",0,0
2021-11-27,"102ND ST EEC",0,0
2021-11-27,"107TH ST EL",5,0
2021-11-27,"109TH ST EL",1,0
2021-11-27,"10TH ST EL",0,0
2021-11-27,"112TH ST EEC",0,0
2021-11-27,"112TH ST EL",0,0
2021-11-27,"116TH ST EL",0,0
2021-11-27,"118TH ST EL",0,0
2021-11-27,"122ND ST EL",0,0
2021-11-27,"135TH ST EL",8,0
2021-11-27,"153RD ST EL",0,0
2021-11-27,"156TH ST EL",0,0
2021-11-27,"15TH ST EL",0,0
2021-11-27,"186TH ST EL",0,0
2021-11-27,"1ST ST EL",0,0
2021-11-27,"20TH ST EL",0,0
2021-11-27,"232ND PL EL",0,0
2021-11-27,"24TH ST EEC",0,0
2021-11-27,"24TH ST EL",0,0
2021-11-27,"28TH ST EEC",0,0
2021-11-27,"28TH ST EL",0,0
2021-11-27,"2ND ST EL",0,0
2021-11-27,"32ND ST USC PA MAG",0,0
2021-11-27,"36TH ST EEC",0,0
2021-11-27,"37TH ST EEC",0,0
2021-11-27,"3RD ST EL",0,0
2021-11-27,"42ND ST EL",0,0
2021-11-27,"49TH ST EL",0,0
2021-11-27,"4TH ST EEC",0,0
2021-11-27,"4TH ST EL",0,0
2021-11-27,"4TH ST PC",0,0
2021-11-27,"52ND ST EL",1,0
2021-11-27,"54TH ST EL",0,0
2021-11-27,"59TH ST EL",0,0
2021-11-27,"61ST ST EL",0,0
2021-11-27,"66TH ST EEC",0,0
2021-11-27,"66TH ST EL",2,0
2021-11-27,"6TH AVE EL",0,0
2021-11-27,"74TH ST EL",0,0
2021-11-27,"75TH ST EEC",0,0
2021-11-27,"75TH ST EL",0,0
2021-11-27,"7TH ST EL AI MAG",3,0
2021-11-27,"92ND ST EL",0,0
2021-11-27,"93RD ST EL",1,0
2021-11-27,"95TH ST EEC",0,0
2021-11-27,"95TH ST EL",0,0
2021-11-27,"96TH ST EL",0,0
2021-11-27,"97TH ST EEC",0,0
2021-11-27,"99TH ST EL",0,0
2021-11-27,"9TH ST EL",0,0
2021-11-27,"ACAD ENRICH SCI MAG",0,0
2021-11-27,"ADAMS MS",0,0
2021-11-27,"ADDAMS HS",0,0
2021-11-27,"AGGELER HS",0,0
2021-11-27,"ALBION ST EEC",0,0
2021-11-27,"ALBION ST EL",0,0
2021-11-27,"ALDAMA EL",0,0
2021-11-27,"ALEXANDER SCS",0,0
2021-11-27,"ALEXANDRIA AVE EEC",1,0
2021-11-27,"ALEXANDRIA AVE EL",0,0
2021-11-27,"ALLESANDRO EL",0,0
2021-11-27,"ALTA CALIFORNIA EL",0,0
2021-11-27,"ALTA LOMA EL",0,0
2021-11-27,"AMANECER PC",0,0
2021-11-27,"AMBLER AVE EL",0,0
2021-11-27,"AMESTOY EL",0,0
2021-11-27,"ANATOLA AVE EL",0,0
2021-11-27,"ANDASOL AVE EL",0,0
2021-11-27,"ANGEL'S GATE HS",0,0
2021-11-27,"ANGELES MESA EL",1,0
2021-11-27,"ANGELOU COMMUNITY SH",0,0
2021-11-27,"ANN ST EL",0,0
2021-11-27,"ANNALEE AVE EL",0,0
2021-11-27,"ANNANDALE EL",0,0
2021-11-27,"ANTON EEC",0,0
2021-11-27,"ANTON EL",0,0
2021-11-27,"APPERSON ST EL",0,0
2021-11-27,"ARAGON AVE EL",0,0
2021-11-27,"ARLETA SH",0,0
2021-11-27,"ARLINGTON HTS EL",0,0
2021-11-27,"ARMINTA ST EEC",0,0
2021-11-27,"ARMINTA ST EL",0,0
2021-11-27,"ARROYO SECO MUS/S MAG",1,0
2021-11-27,"ASCOT AVE EL",0,0
2021-11-27,"ATWATER AVE EL",0,0
2021-11-27,"AUDUBON MS",0,0
2021-11-27,"AURORA EL",0,0
2021-11-27,"AVALON GARDENS EL",0,0
2021-11-27,"BACA ARTS ACAD",0,0
2021-11-27,"BAKEWELL PC",0,0
2021-11-27,"BALBOA EL G/HG/HA MAG",0,0
2021-11-27,"BALDWIN HILLS EL",0,0
2021-11-27,"BANCROFT MS",0,0
2021-11-27,"BANDINI ST EL",0,0
2021-11-27,"BANNEKER CTC",1,0
2021-11-27,"BANNING SH",1,0
2021-11-27,"BARRETT EL",0,0
2021-11-27,"BARTON HILL EL",0,0
2021-11-27,"BASSETT ST EL",3,0
2021-11-27,"BEACHY AVE EL",0,0
2021-11-27,"BECKFORD CES",1,0
2021-11-27,"BEETHOVEN ST EL",0,0
2021-11-27,"BELL SH",0,0
2021-11-27,"BELLINGHAM EL",1,0
2021-11-27,"BELMONT SH",0,0
2021-11-27,"BELVEDERE EL",1,0
2021-11-27,"BELVEDERE MS",0,0
2021-11-27,"BERENDO MS",0,0
2021-11-27,"BERNSTEIN SH STEM",0,0
2021-11-27,"BERNSTEIN SH",1,0
2021-11-27,"BERTRAND AVE EL",0,0
2021-11-27,"BETHUNE MS",1,0
2021-11-27,"BLYTHE ST EL",0,0
2021-11-27,"BONITA ST EL",0,0
2021-11-27,"BOYLE HEIGHTS HS",0,0
2021-11-27,"BOYLE HTS STEM MAG",0,0
2021-11-27,"BRADDOCK DR EL",0,0
2021-11-27,"BRADLEY EEC",0,0
2021-11-27,"BRADLEY GLBL AWR MAG",0,0
2021-11-27,"BRAINARD EL",0,0
2021-11-27,"BRAVO SH MEDICAL MAG",0,0
2021-11-27,"BREED ST EL",0,0
2021-11-27,"BRENTWOOD EL SCI MAG",0,0
2021-11-27,"BRIDGE ST EL",2,0
2021-11-27,"BRIDGES SCHOOL",1,0
2021-11-27,"BRIGHT EL",0,0
2021-11-27,"BROAD AVE EL",0,0
2021-11-27,"BROADACRES AV EL",0,0
2021-11-27,"BROADOUS EEC",0,0
2021-11-27,"BROADOUS EL",0,0
2021-11-27,"BROADWAY EL",0,0
2021-11-27,"BROCKTON AVE EL",0,0
2021-11-27,"BROOKLYN AVE EEC",0,0
2021-11-27,"BROOKLYN AVE EL",0,0
2021-11-27,"BRYSON AVE EL",0,0
2021-11-27,"BUCHANAN ST EL",0,0
2021-11-27,"BUDLONG AVE EL",0,0
2021-11-27,"BURBANK BLVD EL",0,0
2021-11-27,"BURBANK MS A/T/C MAG",1,0
2021-11-27,"BURKE HS",0,0
2021-11-27,"BURROUGHS MS",1,0
2021-11-27,"BURTON ST EL",0,0
2021-11-27,"BUSHNELL WAY EL",0,0
2021-11-27,"BYRD MS",1,0
2021-11-27,"CABRILLO AVE EEC",0,0
2021-11-27,"CABRILLO AVE EL",0,0
2021-11-27,"CAHUENGA EL",0,0
2021-11-27,"CALABASH CA",0,0
2021-11-27,"CALAHAN ST EL",0,0
2021-11-27,"CALVERT CES",0,0
2021-11-27,"CAMELLIA AVE EL",0,0
2021-11-27,"CANFIELD AVE EL",0,0
2021-11-27,"CANOGA PARK EEC",0,0
2021-11-27,"CANOGA PARK EL",0,0
2021-11-27,"CANOGA PRK SH",0,0
2021-11-27,"CANTARA ST EL",0,0
2021-11-27,"CANTERBURY AVE EL",0,0
2021-11-27,"CANYON CEL",0,0
2021-11-27,"CAPISTRANO AVE EL",2,0
2021-11-27,"CARDENAS EL",0,0
2021-11-27,"CARLSON HOSPITAL",0,0
2021-11-27,"CARNEGIE MS",0,0
2021-11-27,"CAROLDALE LC",0,0
2021-11-27,"CARPENTER COMM CHTR",0,0
2021-11-27,"CARSON ACAD ED & EMP",0,0
2021-11-27,"CARSON ACAD MED ARTS",0,0
2021-11-27,"CARSON SH",0,0
2021-11-27,"CARSON ST EL",0,0
2021-11-27,"CARSON-GORE ACADEMY",1,0
2021-11-27,"CARTHAY EL ES MAG",0,0
2021-11-27,"CARVER MS",0,0
2021-11-27,"CASTELAR ST EEC",0,0
2021-11-27,"CASTELAR ST EL",0,0
2021-11-27,"CASTLE HTS EL",0,0
2021-11-27,"CASTLEBAY LN CHTR",0,0
2021-11-27,"CASTRO MS",0,0
2021-11-27,"CATSKILL AVE EL",1,0
2021-11-27,"CDS AGGELER",0,0
2021-11-27,"CDS ALONZO",0,0
2021-11-27,"CDS JOHNSON",0,0
2021-11-27,"CDS JOHNSTON",0,0
2021-11-27,"CDS LONDON",0,0
2021-11-27,"CDS TRI-C",0,0
2021-11-27,"CDS WEST HOLLYWOOD",0,0
2021-11-27,"CENTRAL HS",1,0
2021-11-27,"CENTURY PARK EL",0,0
2021-11-27,"CHANDLER EL",0,0
2021-11-27,"CHAPMAN EL",0,0
2021-11-27,"CHARNOCK ROAD EL",0,0
2021-11-27,"CHASE ST EEC",0,0
2021-11-27,"CHASE ST EL",0,0
2021-11-27,"CHATSWORTH CHS",1,0
2021-11-27,"CHATSWORTH UP/CD MAG",0,0
2021-11-27,"CHAVEZ EL",0,0
2021-11-27,"CHAVEZ LA ARTES MAG",0,0
2021-11-27,"CHAVEZ LA ASE",0,0
2021-11-27,"CHAVEZ LA SJ HUM AC",0,0
2021-11-27,"CHAVEZ LA TECH PREP",0,0
2021-11-27,"CHEREMOYA AVE EL",0,0
2021-11-27,"CHEVIOT HILLS HS",0,0
2021-11-27,"CIENEGA EL",0,0
2021-11-27,"CIMARRON AVE EL",0,0
2021-11-27,"CITY OF ANGELS",1,0
2021-11-27,"CITY TERRACE EL",1,0
2021-11-27,"CLEVELAND CHS",1,0
2021-11-27,"CLEVELAND EEC",0,0
2021-11-27,"CLEVELAND INFANT CTR",0,0
2021-11-27,"CLIFFORD ST M/T MAG",0,0
2021-11-27,"CLINTON MS",0,0
2021-11-27,"CLOVER AVE EL",0,0
2021-11-27,"COCHRAN MS",0,0
2021-11-27,"COEUR D ALENE AVE EL",0,0
2021-11-27,"COHASSET ST EL",0,0
2021-11-27,"COLDWATER CYN EL",2,0
2021-11-27,"COLFAX CEL",0,0
2021-11-27,"COLISEUM ST EL",0,0
2021-11-27,"COLLINS EEC",0,0
2021-11-27,"COLUMBUS AVE EL",0,0
2021-11-27,"COLUMBUS MS",0,0
2021-11-27,"COMMONWLTH AVE EL",0,0
2021-11-27,"COMMUNITY EL MAG CS",0,0
2021-11-27,"COMPTON AVE EL",0,0
2021-11-27,"CONTRERAS LC ALC",0,0
2021-11-27,"CONTRERAS LC BUS TR",0,0
2021-11-27,"CONTRERAS LC GLBL ST",0,0
2021-11-27,"CONTRERAS LC SOC JUS",0,0
2021-11-27,"CORONA AVE EL",0,0
2021-11-27,"CORTINES SCH OF VAPA",0,0
2021-11-27,"COUGHLIN EL",0,0
2021-11-27,"COWAN AVE EL",0,0
2021-11-27,"CRENSHAW ARTS TECH",0,0
2021-11-27,"CRENSHAW MAG STEMM",0,0
2021-11-27,"CRESCENT HTS BL EEC",0,0
2021-11-27,"CRESCENT HTS BL EL MG",0,0
2021-11-27,"CRESTWOOD ST STEAM MG",0,0
2021-11-27,"CRUZ EEC",0,0
2021-11-27,"CURTISS MS",0,0
2021-11-27,"DACOTAH EEC",0,0
2021-11-27,"DAHLIA HTS EL",0,0
2021-11-27,"DANA MS",0,0
2021-11-27,"DANUBE AVE EL",1,0
2021-11-27,"DARBY AVE EL",0,0
2021-11-27,"DAYTON EEC",0,0
2021-11-27,"DAYTON HEIGHTS EL",0,0
2021-11-27,"DE LA TORRE JR EL",0,0
2021-11-27,"DEARBORN EL CA",0,0
2021-11-27,"DEL AMO EL",0,0
2021-11-27,"DEL OLMO EL",0,0
2021-11-27,"DELEVAN DRIVE EL",0,0
2021-11-27,"DENA EL",0,0
2021-11-27,"DENKER AVE EL",0,0
2021-11-27,"DIXIE CYN CC",1,0
2021-11-27,"DODSON MS",0,0
2021-11-27,"DOLORES ST EEC",0,0
2021-11-27,"DOLORES ST EL",0,0
2021-11-27,"DOMINGUEZ EL",0,0
2021-11-27,"DORRIS PLACE EL",0,0
2021-11-27,"DORSEY SH",0,0
2021-11-27,"DREW MS UP PBLC SRVC",0,0
2021-11-27,"DREW MS",1,0
2021-11-27,"DYER ST EL",1,0
2021-11-27,"DYMALLY SH",0,0
2021-11-27,"District Wide",243,0
2021-11-27,"EAGLE ROCK EL",1,0
2021-11-27,"EAGLE ROCK HS",0,0
2021-11-27,"EAGLE TREE CONTN HS",0,0
2021-11-27,"EARHART HS",0,0
2021-11-27,"EARLY COLLEGE ACAD",0,0
2021-11-27,"EAST VALLEY SH",0,0
2021-11-27,"EASTMAN AVE EEC",0,0
2021-11-27,"EASTMAN AVE EL",0,0
2021-11-27,"EDISON MS",2,0
2021-11-27,"EINSTEIN HS",0,0
2021-11-27,"EL DORADO AVE EL",0,0
2021-11-27,"EL ORO WAY CES",1,0
2021-11-27,"EL SERENO EEC",0,0
2021-11-27,"EL SERENO EL",1,0
2021-11-27,"EL SERENO MS",0,0
2021-11-27,"ELA OCC CTR",0,0
2021-11-27,"ELEMENTARY CDS",0,0
2021-11-27,"ELIZABETH LC",1,0
2021-11-27,"ELLINGTON HS",0,0
2021-11-27,"ELYSIAN HTS ARTS MAG",0,0
2021-11-27,"EMELITA ST EL",1,0
2021-11-27,"EMERSON CC",1,0
2021-11-27,"ENADIA WAY",0,0
2021-11-27,"ENCINO CEL",0,0
2021-11-27,"ERWIN EL",0,0
2021-11-27,"ESCALANTE EEC",0,0
2021-11-27,"ESCALANTE EL",0,0
2021-11-27,"ESCUTIA PC",0,0
2021-11-27,"ESHELMAN AVE EL",0,0
2021-11-27,"ESPERANZA EL",1,0
2021-11-27,"ESTRELLA EEC",1,0
2021-11-27,"ESTRELLA EL",1,0
2021-11-27,"EUCLID AVE EL",0,0
2021-11-27,"EVANS CAS",0,0
2021-11-27,"EVERGREEN AVE EEC",0,0
2021-11-27,"EVERGREEN AVE EL",0,0
2021-11-27,"EVERGREEN HS",0,0
2021-11-27,"FAIR AVE EEC",0,0
2021-11-27,"FAIR AVE EL",0,0
2021-11-27,"FAIRBURN AVE EL",0,0
2021-11-27,"FAIRFAX SH",1,0
2021-11-27,"FARMDALE EL",0,0
2021-11-27,"FERNANGELES EL",0,0
2021-11-27,"FIGUEROA ST EL",0,0
2021-11-27,"FISHBURN AVE EL",0,0
2021-11-27,"FLEMING MS",0,0
2021-11-27,"FLETCHER DR EL",0,0
2021-11-27,"FLORENCE AVE EL",1,0
2021-11-27,"FLOURNOY EL",0,0
2021-11-27,"FORD BLVD EL",0,0
2021-11-27,"FOSHAY LC",1,0
2021-11-27,"FRANKLIN AVE EL",0,0
2021-11-27,"FRANKLIN HS",0,0
2021-11-27,"FREMONT SH",0,0
2021-11-27,"FRIEDMAN OCC CTR",1,0
2021-11-27,"FRIES AVE EL",1,0
2021-11-27,"FROST MS",0,0
2021-11-27,"FULLBRIGHT AVE EL",0,0
2021-11-27,"FULTON COLLEGE PREP",0,0
2021-11-27,"GAGE MS",0,0
2021-11-27,"GAL KING SCH FOR STEM",0,0
2021-11-27,"GARCETTI LA",0,0
2021-11-27,"GARDEN GROVE EL",0,0
2021-11-27,"GARDENA EEC",0,0
2021-11-27,"GARDENA EL",0,0
2021-11-27,"GARDENA SH",0,0
2021-11-27,"GARDNER ST EL",1,0
2021-11-27,"GARFIELD SH",2,0
2021-11-27,"GARVANZA EL T/L MAG",0,0
2021-11-27,"GARZA PC",0,0
2021-11-27,"GATES ST EEC",0,0
2021-11-27,"GATES ST EL",0,0
2021-11-27,"GAULT ST EL",0,0
2021-11-27,"GERMAIN ACAD AA",1,0
2021-11-27,"GLASSELL PARK EEC",0,0
2021-11-27,"GLASSELL PK STEAM MAG",0,0
2021-11-27,"GLEDHILL ST EEC",0,0
2021-11-27,"GLEDHILL ST EL",0,0
2021-11-27,"GLEN ALTA EL",0,0
2021-11-27,"GLENFELIZ BLVD EEC",0,0
2021-11-27,"GLENFELIZ BLVD EL",0,0
2021-11-27,"GLENWOOD EL",0,0
2021-11-27,"GOMPERS MS UP MED MAG",1,0
2021-11-27,"GOMPERS MS",0,0
2021-11-27,"GRAHAM EEC",0,0
2021-11-27,"GRAHAM EL",0,0
2021-11-27,"GRANADA EL",1,0
2021-11-27,"GRAND VW BL EL",0,0
2021-11-27,"GRANT EEC",0,0
2021-11-27,"GRANT EL",0,0
2021-11-27,"GRANT SH",0,0
2021-11-27,"GRAPE ST EL",0,0
2021-11-27,"GRATTS EEC",0,0
2021-11-27,"GRATTS LA FOR YS",0,0
2021-11-27,"GREY HS",0,0
2021-11-27,"GRIDLEY ST EL",0,0
2021-11-27,"GRIFFIN AVE EL",0,0
2021-11-27,"GRIFFITH JOYNER EL",0,0
2021-11-27,"GRIFFITH MS STEAM MG",1,0
2021-11-27,"GULF AVE EL",0,0
2021-11-27,"HADDON AVE EEC",0,0
2021-11-27,"HADDON AVE EL",0,0
2021-11-27,"HALE CA",2,0
2021-11-27,"HALLDALE EL",1,0
2021-11-27,"HAMASAKI MED/SCI MAG",0,0
2021-11-27,"HAMILTON SH",2,0
2021-11-27,"HAMLIN CA",1,0
2021-11-27,"HANCOCK PARK EL",0,0
2021-11-27,"HARBOR CITY EL",0,0
2021-11-27,"HARBOR OCC CTR",0,0
2021-11-27,"HARDING ST EL",0,0
2021-11-27,"HARMONY EL",0,0
2021-11-27,"HARRISON ST EL",0,0
2021-11-27,"HART ST EL",1,0
2021-11-27,"HARTE PREP MS",0,0
2021-11-27,"HARVARD EL",0,0
2021-11-27,"HASKELL EL STEAM MAG",0,0
2021-11-27,"HAWAIIAN AVE EEC",0,0
2021-11-27,"HAWAIIAN AVE EL",5,0
2021-11-27,"HAWKINS SH C/DAGS",2,0
2021-11-27,"HAYNES CES",0,0
2021-11-27,"HAZELTINE AVE EL",0,0
2021-11-27,"HELIOTROPE AVE EL",1,0
2021-11-27,"HENRY MS",0,0
2021-11-27,"HERRICK AVE EL",3,0
2021-11-27,"HESBY OAKS LEAD CHTR",0,0
2021-11-27,"HIGHLAND PARK HS",0,0
2021-11-27,"HILLCREST DR EL",0,0
2021-11-27,"HILLSIDE EL",0,0
2021-11-27,"HOBART BLVD EEC",0,0
2021-11-27,"HOBART BLVD EL",0,0
2021-11-27,"HOLLENBECK MS",0,0
2021-11-27,"HOLLYWOOD EL",0,0
2021-11-27,"HOLLYWOOD SH",1,0
2021-11-27,"HOLMES AVE EEC",0,0
2021-11-27,"HOLMES AVE EL",0,0
2021-11-27,"HOLMES MS",0,0
2021-11-27,"HOOPER AVE EEC",0,0
2021-11-27,"HOOPER AVE EL",0,0
2021-11-27,"HOOPER AVE PC",0,0
2021-11-27,"HOOVER ST EL",1,0
2021-11-27,"HOPE HS",0,0
2021-11-27,"HOPE ST EL",0,0
2021-11-27,"HUBBARD ST EL",0,0
2021-11-27,"HUERTA EL",0,0
2021-11-27,"HUGHES EL",0,0
2021-11-27,"HUMPHREYS AVE EL",0,0
2021-11-27,"HUNTINGTON DR EL",0,0
2021-11-27,"HUNTNGTN PK EL",0,0
2021-11-27,"HUNTNGTN PK SH",0,0
2021-11-27,"HYDE PARK EEC",0,0
2021-11-27,"INDEPENDENCE EL",1,0
2021-11-27,"INDEPENDENCE HS",0,0
2021-11-27,"INTERNATIONAL ST LC",0,0
2021-11-27,"IRVING MS MME MAG",0,0
2021-11-27,"ISAACS AVALON HS",0,0
2021-11-27,"IVANHOE EL",1,0
2021-11-27,"JEFFERSON SH",1,0
2021-11-27,"JOHNSON STEM ACADEMY",0,0
2021-11-27,"JONES EL",0,0
2021-11-27,"JONES PC",0,0
2021-11-27,"JORDAN SH",0,0
2021-11-27,"JUSTICE ST ACAD CHTR",0,0
2021-11-27,"KAHLO HS",0,0
2021-11-27,"KENNEDY EL",0,0
2021-11-27,"KENNEDY SH",1,0
2021-11-27,"KENTER CANYON EC",0,0
2021-11-27,"KENTWOOD EEC",0,0
2021-11-27,"KENTWOOD EL",1,0
2021-11-27,"KESTER AVE EL",0,0
2021-11-27,"KIM ACADEMY",1,0
2021-11-27,"KIM EL",3,0
2021-11-27,"KING JR EL",0,0
2021-11-27,"KING MS MAG FLM/MDIA",2,0
2021-11-27,"KING-DREW SH MD/S MG",0,0
2021-11-27,"KINGSLEY EL",0,0
2021-11-27,"KITTRIDGE ST EL",4,0
2021-11-27,"KNOLLWOOD PREP ACAD",0,0
2021-11-27,"KNOX EL",0,0
2021-11-27,"KORENSTEIN EL",0,0
2021-11-27,"LA SALLE AVE EL",0,0
2021-11-27,"LACES MAG",2,0
2021-11-27,"LAFAYETTE PARK PC",0,0
2021-11-27,"LAKE BALBOA CP K-12",0,0
2021-11-27,"LAKE ST PRIMARY",0,0
2021-11-27,"LANAI RD EL",0,0
2021-11-27,"LANE EL",0,0
2021-11-27,"LANGDON AVE EL",0,0
2021-11-27,"LANKERSHIM EL",0,0
2021-11-27,"LASSEN EL",0,0
2021-11-27,"LATONA AVE EL",0,0
2021-11-27,"LAUREL CACT MAG",0,0
2021-11-27,"LAUREL EEC",0,0
2021-11-27,"LAWRENCE MS",0,0
2021-11-27,"LAWSON ACAD A/M/S EL",1,0
2021-11-27,"LE CONTE MS",1,0
2021-11-27,"LEAPWOOD EL",0,0
2021-11-27,"LEE EL MED HLTH MAG",1,0
2021-11-27,"LEGACY SH STEAM",0,0
2021-11-27,"LEGACY SH VAPA",0,0
2021-11-27,"LEICHMAN CPTC",0,0
2021-11-27,"LELAND ST EL",0,0
2021-11-27,"LEMAY ST EEC",0,0
2021-11-27,"LEMAY ST EL",0,0
2021-11-27,"LEWIS HS",0,0
2021-11-27,"LEXINGTON AVE PC",0,0
2021-11-27,"LIBERTY BLVD EL",1,0
2021-11-27,"LIECHTY MS",0,0
2021-11-27,"LIGGETT ST EL",0,0
2021-11-27,"LILLIAN ST EL",0,0
2021-11-27,"LIMERICK AVE EL",0,0
2021-11-27,"LINCOLN SH",0,0
2021-11-27,"LIZARRAGA EL",0,0
2021-11-27,"LOCKE EEC",0,0
2021-11-27,"LOCKE INFANT",0,0
2021-11-27,"LOCKHURST DR CEL",0,0
2021-11-27,"LOCKWOOD AVE EL",0,0
2021-11-27,"LOGAN ACADEMY",1,0
2021-11-27,"LOGAN ST EEC",0,0
2021-11-27,"LOKRANTZ SP ED CTR",0,0
2021-11-27,"LOMA VISTA EL",0,0
2021-11-27,"LOMITA EL M/S/T MAG",0,0
2021-11-27,"LONDON HS",0,0
2021-11-27,"LORENA ST EL",0,0
2021-11-27,"LORETO ST EL",0,0
2021-11-27,"LORNE ST EL",1,0
2021-11-27,"LOS ANGELES ACAD MS",0,0
2021-11-27,"LOS ANGELES EL",0,0
2021-11-27,"LOS ANGELES SH",0,0
2021-11-27,"LOS ANGELES TECH CTR",0,0
2021-11-27,"LOS FELIZ STEMM MAG",1,0
2021-11-27,"LOWMAN SP ED & CTC",0,0
2021-11-27,"LOYOLA VILLG EL F/PAM",0,0
2021-11-27,"MACARTHUR PK EL VAPA",3,0
2021-11-27,"MACES MAG",0,0
2021-11-27,"MACK EL",0,0
2021-11-27,"MACLAY MS",0,0
2021-11-27,"MADISON EL",2,0
2021-11-27,"MADISON MS",0,0
2021-11-27,"MAGNOLIA AVE EL",0,0
2021-11-27,"MAGNOLIA SCI ACAD #2",1,0
2021-11-27,"MAGNOLIA SCI ACAD #4",0,0
2021-11-27,"MAGNOLIA SCI ACAD #6",0,0
2021-11-27,"MAGNOLIA SCI-BELL@SR",0,0
2021-11-27,"MAIN ST EL",0,0
2021-11-27,"MALABAR ST EL",0,0
2021-11-27,"MANCHESTER AVE EL",0,0
2021-11-27,"MANHATTAN PLACE EL",0,0
