date,region,caserate
2022-05-21,"Westchester Community of Schools","194.44935478168642"
2022-05-21,"Wilmington Community of Schools","76.1147401306447"
2022-05-21,"District Wide","80.669459529707609"
2022-05-22,"Achievement Network Community of Schools","43.943751997443272"
2022-05-22,"Bell/Cudahy/Maywood Community of Schools","46.313638685509957"
2022-05-22,"Boyle Heights Community of Schools","39.44328618921508"
2022-05-22,"Canoga Park/Chatsworth Community of Schools","94.090424382662263"
2022-05-22,"Carson Community of Schools","89.636564474947036"
2022-05-22,"Cleveland Community of Schools","78.054093301869671"
2022-05-22,"Downtown Community of Schools","70.177756128169349"
2022-05-22,"Eagle Rock/Highland Park Community of Schools","88.5589050899007"
2022-05-22,"East Los Angeles Community of Schools","77.54943776657619"
2022-05-22,"Fairfax Community of Schools","98.455013632232649"
2022-05-22,"Fremont Community of Schools","37.50303333357845"
2022-05-22,"Gardena Community of Schools","88.107692136109662"
2022-05-22,"Glassell Park/Los Feliz Community of Schools","67.6908587909824"
2022-05-22,"H.E.E.T. (C/D) Community of Schools","96.730141870874746"
2022-05-22,"H.E.E.T. (W) Community of Schools","53.327013094744323"
2022-05-22,"Hamilton Community of Schools","70.01056091512109"
2022-05-22,"Harbor City/Lomita Community of Schools","105.39682539682541"
2022-05-22,"Historic Central Avenue Community of Schools","38.474856681158862"
2022-05-22,"Hollywood Community of Schools","76.287106525408376"
2022-05-22,"Huntington Park/Vernon Community of Schools","47.327196573510967"
2022-05-22,"Kennedy/NAHS/VAAS Community of Schools","84.919326639692287"
2022-05-22,"Kreatwn/PcoUnion Community of Schools","79.318421470096951"
2022-05-22,"LA Mid-City Community of Schools","78.169050181967307"
2022-05-22,"Lincoln Heights/El Sereno Community of Schools","38.52080123266564"
2022-05-22,"MacArthur Park Community of Schools","40.373520180248235"
2022-05-22,"Manual Arts/Vermont Square Community of Schools","63.461688666718736"
2022-05-22,"Monroe Community of Schools","79.722257940079729"
2022-05-22,"North Hollywood/Valley Village Community of Schools","93.449662050575611"
2022-05-22,"Panorama City Community of Schools","50.352467270896277"
2022-05-22,"Reseda Community of Schools","97.4949221394719"
2022-05-22,"Rivera Community of Schools","37.4091492090637"
2022-05-22,"San Fernando Valley/Sylmar Community of Schools","74.875310949121925"
2022-05-22,"San Pedro Community of Schools","75.01810029745549"
2022-05-22,"South Gate Community of Schools","38.505968425105891"
2022-05-22,"South Mid-City Community of Schools","64.981011104532783"
2022-05-22,"Sun Valley Community of Schools","70.465295841797911"
2022-05-22,"Sunland/Tujunga Community of Schools","77.247016022526239"
2022-05-22,"Taft Community of Schools","153.97345037234234"
2022-05-22,"Van Nuys/Valley Glen Community of Schools","77.575384323850585"
2022-05-22,"Venice Community of Schools","100.2290950744559"
2022-05-22,"West LA Community of Schools","131.834582292534"
2022-05-22,"Westchester Community of Schools","164.1165479977781"
2022-05-22,"Wilmington Community of Schools","76.132903049861369"
2022-05-22,"District Wide","73.820573545982569"
2022-05-23,"Achievement Network Community of Schools","69.91051454138703"
2022-05-23,"Bell/Cudahy/Maywood Community of Schools","63.98518810964611"
2022-05-23,"Boyle Heights Community of Schools","48.284297946307859"
2022-05-23,"Canoga Park/Chatsworth Community of Schools","105.25728784731419"
2022-05-23,"Carson Community of Schools","96.879923220397288"
2022-05-23,"Cleveland Community of Schools","79.011897193715384"
2022-05-23,"Downtown Community of Schools","68.522554652929131"
2022-05-23,"Eagle Rock/Highland Park Community of Schools","93.066542577943224"
2022-05-23,"East Los Angeles Community of Schools","94.891774891774887"
2022-05-23,"Fairfax Community of Schools","103.86462976587181"
2022-05-23,"Fremont Community of Schools","44.8288786166249"
2022-05-23,"Gardena Community of Schools","97.022415523586474"
2022-05-23,"Glassell Park/Los Feliz Community of Schools","70.609695103413785"
2022-05-23,"H.E.E.T. (C/D) Community of Schools","96.742986133505312"
2022-05-23,"H.E.E.T. (W) Community of Schools","51.302288871349639"
2022-05-23,"Hamilton Community of Schools","81.869957285239678"
2022-05-23,"Harbor City/Lomita Community of Schools","91.452958884273912"
2022-05-23,"Historic Central Avenue Community of Schools","48.116248857239093"
2022-05-23,"Hollywood Community of Schools","77.266483516483518"
2022-05-23,"Huntington Park/Vernon Community of Schools","53.610848312835067"
2022-05-23,"Kennedy/NAHS/VAAS Community of Schools","108.49548173421462"
2022-05-23,"Kreatwn/PcoUnion Community of Schools","77.43187394464087"
2022-05-23,"LA Mid-City Community of Schools","79.4148915730553"
2022-05-23,"Lincoln Heights/El Sereno Community of Schools","48.95570333943904"
2022-05-23,"MacArthur Park Community of Schools","49.54884472956762"
2022-05-23,"Manual Arts/Vermont Square Community of Schools","81.9672131147541"
2022-05-23,"Monroe Community of Schools","94.2838286091421"
2022-05-23,"North Hollywood/Valley Village Community of Schools","87.8649620326632"
2022-05-23,"Panorama City Community of Schools","53.272669680651937"
2022-05-23,"Reseda Community of Schools","85.775683045307616"
2022-05-23,"Rivera Community of Schools","54.205093751908628"
2022-05-23,"San Fernando Valley/Sylmar Community of Schools","73.631323631323639"
2022-05-23,"San Pedro Community of Schools","110.76901607459028"
2022-05-23,"South Gate Community of Schools","63.54909473092458"
2022-05-23,"South Mid-City Community of Schools","92.41743801533552"
2022-05-23,"Sun Valley Community of Schools","83.300813496232692"
2022-05-23,"Sunland/Tujunga Community of Schools","119.65002368073385"
2022-05-23,"Taft Community of Schools","161.11978248829362"
2022-05-23,"Van Nuys/Valley Glen Community of Schools","73.982445445344737"
2022-05-23,"Venice Community of Schools","114.47377835014666"
2022-05-23,"West LA Community of Schools","141.76663031624864"
2022-05-23,"Westchester Community of Schools","158.9544330625221"
2022-05-23,"Wilmington Community of Schools","68.16787475289145"
2022-05-23,"District Wide","82.353255593814183"
2022-05-24,"Achievement Network Community of Schools","63.837851856285042"
2022-05-24,"Bell/Cudahy/Maywood Community of Schools","64.678208890190021"
2022-05-24,"Boyle Heights Community of Schools","50.66426480522405"
2022-05-24,"Canoga Park/Chatsworth Community of Schools","112.20606888476925"
2022-05-24,"Carson Community of Schools","85.141842686859164"
2022-05-24,"Cleveland Community of Schools","82.6131164209456"
2022-05-24,"Downtown Community of Schools","65.1938899296071"
2022-05-24,"Eagle Rock/Highland Park Community of Schools","98.3803024747118"
2022-05-24,"East Los Angeles Community of Schools","103.20846725036019"
2022-05-24,"Fairfax Community of Schools","100.67985969774391"
2022-05-24,"Fremont Community of Schools","42.663685112580637"
2022-05-24,"Gardena Community of Schools","103.64080104309451"
2022-05-24,"Glassell Park/Los Feliz Community of Schools","77.447943217913021"
2022-05-24,"H.E.E.T. (C/D) Community of Schools","83.586626139817639"
2022-05-24,"H.E.E.T. (W) Community of Schools","49.308692136249775"
2022-05-24,"Hamilton Community of Schools","68.812509639683455"
2022-05-24,"Harbor City/Lomita Community of Schools","83.84678904910119"
2022-05-24,"Historic Central Avenue Community of Schools","52.913616116525404"
2022-05-24,"Hollywood Community of Schools","80.101461851678792"
2022-05-24,"Huntington Park/Vernon Community of Schools","63.0472302563658"
2022-05-24,"Kennedy/NAHS/VAAS Community of Schools","122.05131865386674"
2022-05-24,"Kreatwn/PcoUnion Community of Schools","93.303600585946612"
2022-05-24,"LA Mid-City Community of Schools","79.393535829534386"
2022-05-24,"Lincoln Heights/El Sereno Community of Schools","44.550044550044554"
2022-05-24,"MacArthur Park Community of Schools","37.748128864301982"
2022-05-24,"Manual Arts/Vermont Square Community of Schools","73.135056070209657"
2022-05-24,"Monroe Community of Schools","95.969289827255267"
2022-05-24,"North Hollywood/Valley Village Community of Schools","95.098402669202628"
2022-05-24,"Panorama City Community of Schools","54.762144946751015"
2022-05-24,"Reseda Community of Schools","113.68660392850377"
2022-05-24,"Rivera Community of Schools","56.456227350753387"
2022-05-24,"San Fernando Valley/Sylmar Community of Schools","78.526909378709931"
2022-05-24,"San Pedro Community of Schools","116.03762061805301"
2022-05-24,"South Gate Community of Schools","66.638543978382216"
2022-05-24,"South Mid-City Community of Schools","89.5022519921469"
2022-05-24,"Sun Valley Community of Schools","93.723523104722929"
2022-05-24,"Sunland/Tujunga Community of Schools","127.03948187819155"
2022-05-24,"Taft Community of Schools","162.52561935924635"
2022-05-24,"Van Nuys/Valley Glen Community of Schools","73.970187055809021"
2022-05-24,"Venice Community of Schools","108.325753937028"
2022-05-24,"West LA Community of Schools","128.86086990999564"
2022-05-24,"Westchester Community of Schools","174.27763184481714"
2022-05-24,"Wilmington Community of Schools","79.447048542146646"
2022-05-24,"District Wide",84.64267667381
2022-05-25,"Achievement Network Community of Schools","51.853772361939328"
2022-05-25,"Bell/Cudahy/Maywood Community of Schools","68.750042543343156"
2022-05-25,"Boyle Heights Community of Schools","50.715654231939595"
2022-05-25,"Canoga Park/Chatsworth Community of Schools","123.35698256275873"
2022-05-25,"Carson Community of Schools","105.04201680672269"
2022-05-25,"Cleveland Community of Schools","74.45678328536016"
2022-05-25,"Downtown Community of Schools","84.135507658805764"
2022-05-25,"Eagle Rock/Highland Park Community of Schools","99.293317828070485"
2022-05-25,"East Los Angeles Community of Schools","109.40009970641998"
2022-05-25,"Fairfax Community of Schools","107.12662583591232"
2022-05-25,"Fremont Community of Schools","58.810124162874637"
2022-05-25,"Gardena Community of Schools","95.802513144995984"
2022-05-25,"Glassell Park/Los Feliz Community of Schools","86.217876492891932"
2022-05-25,"H.E.E.T. (C/D) Community of Schools","85.4068211581165"
2022-05-25,"H.E.E.T. (W) Community of Schools","27.616680475006905"
2022-05-25,"Hamilton Community of Schools","73.539877591687628"
2022-05-25,"Harbor City/Lomita Community of Schools","95.27196971621656"
2022-05-25,"Historic Central Avenue Community of Schools","49.075267989453629"
2022-05-25,"Hollywood Community of Schools","86.776583672652023"
2022-05-25,"Huntington Park/Vernon Community of Schools","62.279754349728414"
2022-05-25,"Kennedy/NAHS/VAAS Community of Schools","144.24965187274611"
2022-05-25,"Kreatwn/PcoUnion Community of Schools","85.816892868802753"
2022-05-25,"LA Mid-City Community of Schools","85.796240331916209"
2022-05-25,"Lincoln Heights/El Sereno Community of Schools","44.01190522036211"
2022-05-25,"MacArthur Park Community of Schools","56.0121924214201"
2022-05-25,"Manual Arts/Vermont Square Community of Schools","73.160025362142136"
2022-05-25,"Monroe Community of Schools","95.146663009377519"
2022-05-25,"North Hollywood/Valley Village Community of Schools","102.276662398428"
2022-05-25,"Panorama City Community of Schools","61.930206097964948"
2022-05-25,"Reseda Community of Schools","108.35507959583556"
2022-05-25,"Rivera Community of Schools","55.687357444179149"
2022-05-25,"San Fernando Valley/Sylmar Community of Schools","89.019120565271422"
2022-05-25,"San Pedro Community of Schools","121.23537979817362"
2022-05-25,"SO Los Angeles Community of Schools","51.172057878863761"
2022-05-25,"South Gate Community of Schools","69.075126841493983"
2022-05-25,"South Mid-City Community of Schools","89.484167075599686"
2022-05-25,"Sun Valley Community of Schools","93.654706336302823"
2022-05-25,"Sunland/Tujunga Community of Schools","117.0143902803366"
2022-05-25,"Taft Community of Schools","178.42753539772073"
2022-05-25,"Van Nuys/Valley Glen Community of Schools","76.330909284560448"
2022-05-25,"Venice Community of Schools","115.57855762051365"
2022-05-25,"West LA Community of Schools","123.79301807378064"
2022-05-25,"Westchester Community of Schools","161.62024293542768"
2022-05-25,"Wilmington Community of Schools","78.38058887677208"
2022-05-25,"District Wide","87.98308290694078"
2022-05-26,"Achievement Network Community of Schools","63.837851856285042"
2022-05-26,"Bell/Cudahy/Maywood Community of Schools","70.1448525255552"
2022-05-26,"Boyle Heights Community of Schools","53.079836900137529"
2022-05-26,"Canoga Park/Chatsworth Community of Schools","112.84794783917077"
2022-05-26,"Carson Community of Schools","114.97374615245337"
2022-05-26,"Cleveland Community of Schools","102.63769800901032"
2022-05-26,"Downtown Community of Schools","89.105234932552293"
2022-05-26,"Eagle Rock/Highland Park Community of Schools","98.386462022825654"
2022-05-26,"East Los Angeles Community of Schools","108.61293670010377"
2022-05-26,"Fairfax Community of Schools","100.65697617784897"
2022-05-26,"Fremont Community of Schools","58.810124162874637"
2022-05-26,"Gardena Community of Schools","115.86323681777164"
2022-05-26,"Glassell Park/Los Feliz Community of Schools","99.9754962019113"
2022-05-26,"H.E.E.T. (C/D) Community of Schools","60.693422350352776"
2022-05-26,"H.E.E.T. (W) Community of Schools","29.544424967008727"
2022-05-26,"Hamilton Community of Schools","68.812509639683455"
2022-05-26,"Harbor City/Lomita Community of Schools","124.42232492001422"
2022-05-26,"Historic Central Avenue Community of Schools","42.31094699592277"
2022-05-26,"Hollywood Community of Schools","81.082112332112345"
2022-05-26,"Huntington Park/Vernon Community of Schools","63.828278291293351"
2022-05-26,"Kennedy/NAHS/VAAS Community of Schools","151.29240826113642"
2022-05-26,"Kreatwn/PcoUnion Community of Schools","76.473989517467771"
2022-05-26,"LA Mid-City Community of Schools","85.796240331916209"
2022-05-26,"Lincoln Heights/El Sereno Community of Schools","45.106991583695468"
2022-05-26,"MacArthur Park Community of Schools",68.981674302374
2022-05-26,"Manual Arts/Vermont Square Community of Schools","79.018222967963467"
2022-05-26,"Monroe Community of Schools","102.01632261161785"
2022-05-26,"North Hollywood/Valley Village Community of Schools","124.85400136936646"
2022-05-26,"Panorama City Community of Schools","60.441220912662438"
